0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60
0,056;3,652057246;5,764807176;7,561465343;9,212586743;10,77630892;12,2802971;13,74019248;15,16583441;16,56388048;17,93908067;19,29496329;20,63423361;21,95901955;23,2710306;24,57166452;25,86208154;27,14325726;28,41602129;29,68108613;30,93906906;32,19050907;33,43588006;34,67560138;35,91004617;37,13954826;38,36440768;39,5848953;40,80125663;42,01371501;43,22247435;44,4277214;45,6296277;46,82835128;48,02403806;49,21682317;50,40683199;51,59418114;52,77897927;53,96132784;55,14132177;56,31904999;57,49459598;58,66803819;59,83945052;61,0089026;62,1764602;63,34218548;64,50613728;65,66837133;66,82894053;67,98789512;69,14528284;70,30114915;71,45553732;72,60848864;73,7600425;74,91023651;76,05910664;77,2066873;78,35301142
0,057;3,622592073;5,729408022;7,521837503;9,169484603;10,73018406;12,23145921;13,68887122;15,11220901;16,50809593;17,88125743;19,23520356;20,57262551;21,89564013;23,20594793;24,50493938;25,7937686;27,07340603;28,34467693;29,60829001;30,86485929;32,1149209;33,35894621;34,59735235;35,83051047;37,05875261;38,28237721;39,50165368;40,71682621;41,92811697;43,13572875;44,33984731;45,54064327;46,7382738;47,93288404;49,1246084;50,31357158;51,49988955;52,68367041;53,86501505;55,04401789;56,22076737;57,39534651;58,56783336;59,7383014;60,9068199;62,07345426;63,2382663;64,40131455;65,56265444;66,72233858;67,88041694;69,03693699;70,19194395;71,34548087;72,49758879;73,6483069;74,7976726;75,94572167;77,09248833;78,23800533
0,058;3,593670619;5,694624537;7,482878977;9,127096738;10,68481303;12,18341093;13,6383725;15,05943682;16,45319341;17,82434352;19,17637913;20,51197755;21,83324467;23,14187218;24,43924331;25,72650615;27,00462609;28,27442404;29,53660501;30,79177979;32,04048167;33,28317955;34,52028834;35,75217724;36,97917654;38,20158308;39,41966485;40,63366475;41,84380375;43,05028358;44,25328899;45,45298971;46,64954206;47,84309042;49,03376846;50,22170023;51,40700108;52,58977852;53,77013291;54,94815816;56,12394223;57,29756771;58,46911222;59,63864884;60,80624648;61,97197019;63,13588145;64,29803847;65,4584964;66,61730756;67,77452164;68,93018586;70,0843452;71,23704248;72,38831851;73,53821228;74,68676098;75,8340002;76,97996397;78,12468488
0,059;3,565274078;5,66043567;7,444567024;9,085398979;10,64017042;12,1361257;13,5886687;15,00748923;16,3991434;17,76830853;19,11845875;20,45225768;21,77180038;23,07876981;24,37454206;25,66025928;26,93688184;28,20522639;29,46599426;30,71979305;31,96715327;33,20854138;34,44437008;35,67500667;36,90077967;38,12198438;39,33888738;40,55173027;41,76073287;42,96609584;44,16800297;45,36662307;46,56211163;47,75461228;48,94425798;50,13117212;51,31546943;52,49725686;53,67663424;54,85369496;56,02852653;57,2012111;58,37182587;59,54044353;60,70713264;61,87195787;63,03498041;64,19625813;65,3558459;66,51379576;67,67015712;68,82497698;69,97830005;71,13016893;72,28062422;73,42970468;74,57744732;75,72388754;76,86905918;78,01299465
0,06;3,537384596;5,626821434;7,406880043;9,044368369;10,59623206;12,08957827;13,53973357;14,95633906;16,34591784;17,71312357;19,06141276;20,39343548;21,71127608;23,01660895;24,31080308;25,59499477;26,87013943;28,1370495;29,39642269;30,64886344;31,89489951;33,13499492;34,36956026;35,59896089;36,82352362;38,04354222;39,25928186;40,47098288;41,67886395;42,88312469;44,08394791;45,28150154;46,47594026;47,66740693;48,85603382;50,04194366;51,2252506;52,406061;53,58447417;54,76058302;55,9344746;57,1062306;58,27592783;59,4436386;60,60943109;61,77336965;62,93551513;64,09592511;65,25465415;66,41175401;67,56727387;68,72126045;69,87375824;71,0248096;72,17445493;73,32273278;74,46967996;75,61533168;76,7597216;77,90288197
0,061;3,509985214;5,59376283;7,369797502;9,003983079;10,55297499;12,04374465;13,49154215;14,90596048;16,29349005;17,65876116;19,00521292;20,33548198;21,65164214;22,95535927;24,24799541;25,53068103;26,80436668;28,0698606;29,32785694;30,57895703;31,8236859;33,0625052;34,29582337;35,52400388;36,74737188;37,96621958;39,1808108;40,39138462;41,59815858;42,80133125;44,00108449;45,19758536;46,39098773;47,58143373;48,76905492;49,95397339;51,1363027;52,31614865;53,49361004;54,66877927;55,84174295;57,01258235;58,18137387;59,34818943;60,51309687;61,67616018;62,83743991;63,99699332;65,1548747;66,31113554;67,46582474;68,6189888;69,77067195;70,92091634;72,06976216;73,21724775;74,36340974;75,50828313;76,65190143;77,79429669
0,062;3,483059802;5,561241788;7,333299864;8,964222342;10,51037734;11,99860197;13,44407069;14,85632887;16,24183463;17,60519515;18,94983234;20,27836961;21,59287032;22,89499193;24,18608957;25,467288;26,73953292;28,00362848;29,26026526;30,51004154;31,75347966;32,99103889;34,22312558;35,45010136;36,67228967;37,88998123;39,1034385;40,31289934;41,51858015;42,72067848;43,91937525;45,11483666;46,30721577;47,49665398;48,68328218;49,86722181;51,04858585;52,22747954;53,40400118;54,57824268;55,75029021;56,9202246;58,08812186;59,25405354;60,41808712;61,58028627;62,7407112;63,8994189;65,05646335;66,21189579;67,36576485;68,5181168;69,66899563;70,81844328;71,96649971;73,11320308;74,25858982;75,40269475;76,5455512;77,68719106
0,063;3,456593013;5,529241105;7,297368529;8,925066377;10,4684183;11,95412849;13,39729657;14,8074208;16,19092738;17,55240063;18,89524544;20,22207213;21,53493374;22,83547941;24,12505747;25,40478701;26,67560896;27,93832339;29,19361739;30,44208619;31,6842495;32,92056424;34,15143469;35,37722062;36,59824384;37,81479358;39,02713095;40,23549259;41,4400938;42,64113111;43,83878451;45,03321934;46,22458789;47,41303082;48,59867834;49,78165129;50,96206203;52,1400153;53,31560885;54,48893415;55,6600769;56,82911752;57,99613164;59,16119043;60,32436101;61,48570674;62,64528751;63,80316;64,95937794;66,11399228;67,26705141;68,41860134;69,56868586;70,71734668;71,86462356;73,01055444;74,15517558;75,29852161;76,44062569;77,58151955
0,064;3,430570229;5,497744391;7,261985771;8,886496336;10,42707803;11,91030346;13,3511982;14,75921392;16,14074522;17,50035382;18,84142778;20,16656447;21,47780674;22,77679549;24,06487234;25,34315075;26,61256694;27,87391697;29,12788446;30,37506165;31,61596562;32,85105097;34,08071995;35,3053305;36,52520279;37,7406246;38,95185569;40,15913151;41,36266626;42,56265547;43,75927821;44,95269897;46,14306928;47,33052906;48,51520787;49,69722591;50,876695;52,0537193;53,2283961;54,40081637;55,57106539;56,73922316;57,90536492;59,06956147;60,2318796;61,39238233;62,55112924;63,70817674;64,86357825;66,01738449;67,16964358;68,32040131;69,46970123;70,61758483;71,76409168;72,90925952;74,05312442;75,19572084;76,33708175;77,47723873
0,065;3,404977517;5,466736018;7,227134686;8,848494238;10,3863376;11,8671071;13,30575503;14,71168693;16,09126615;17,44903207;18,78835608;20,11182276;21,42146485;22,71891515;24,0055086;25,28235313;26,55038028;27,81038215;29,06303894;30,30893991;31,54859955;32,78247018;34,01095203;35,23440124;36,45313636;37,66744371;38,87758176;40,08378474;41,28626579;42,48521944;43,68082386;44,8732427;46,06262671;47,24911512;48,43283682;49,61391141;50,79245012;51,9685566;53,14232764;54,31385374;55,48321974;56,65050526;57,81578512;58,97912979;60,14060569;61,30027554;62,45819861;63,61443101;64,76902591;65,92203375;67,07350241;68,22347745;69,37200219;70,51911792;71,66486399;72,80927796;73,95239571;75,09425152;76,23487819;77,37430715
0,066;3,379801588;5,436201074;7,192799139;8,811042922;10,34617893;11,82452051;13,26094738;14,66481946;16,04246915;17,39841372;18,73600808;20,05782416;21,36588472;22,66181449;23,94694185;25,22236924;26,4890236;27,74769308;28,9990545;30,24369421;31,48212411;32,71479427;33,94210293;35,16440442;36,38201573;37,59522172;38,80427956;40,00942233;41,21086206;42,40879234;43,60339041;44,79481912;45,98322846;47,16875694;48,3515328;49,53167505;50,70929434;51,88449382;53,05736977;54,22801224;55,39650564;56,56292918;57,72735731;58,88986014;60,05050376;61,20935055;62,3664595;63,52188643;64,67568424;65,8279031;66,97859067;68,12779225;69,27555097;70,42190789;71,56690217;72,71057117;73,85295059;74,99407454;76,13397566;77,2726852
0,067;3,355029754;5,406125319;7,158963722;8,774125995;10,30658478;11,78252566;13,2167565;14,61859207;15,99433414;17,34847809;18,68436254;20,00454688;21,31104399;22,60547067;23,88914876;25,16317529;26,42847263;27,68582505;28,93590602;30,17929899;31,41651332;32,64799686;33,87414585;35,09531288;36,31181334;37,5239307;38,73192082;39,93601562;41,13642609;42,33334482;43,5269482;44,71739824;45,90484418;47,08942384;48,27126482;49,45048552;50,62719606;51,80149904;52,97349027;54,14325936;55,31089027;56,47646183;57,64004811;58,80171886;59,96153985;61,11957313;62,27587741;63,43050821;64,58351817;65,73495721;66,88487275;68,03330987;69,18031145;70,32591838;71,47016959;72,61310228;73,75475194;74,89515253;76,03433652;77,172335
0,068;3,330649897;5,376495148;7,12561371;8,737727789;10,26753863;11,74110527;13,17316444;14,57298616;15,94684192;17,29920541;18,63339913;19,95197007;21,25692133;22,54986185;23,83210702;25,10474851;26,36870417;27,62475442;28,87356944;30,11572979;31,35174233;32,58205271;33,80705519;35,02710064;36,24250287;37,45354395;38,66047848;39,86353724;41,06293014;42,25884884;43,45146884;44,64095134;45,82744485;47,01108649;48,19200323;49,37031289;50,54612502;51,71954173;52,89065832;54,05956398;55,22634224;56,39107153;57,55382556;58,71467373;59,87368146;61,03091052;62,1864193;63,34026306;64,49249417;65,64316229;66,79231462;67,93999599;69,08624909;70,23111458;71,37463121;72,51683599;73,65776424;74,79744973;75,93592478;77,07322032
0,069;3,306650435;5,347297549;7,092735018;8,701833317;10,22902471;11,70024286;13,13015403;14,52798395;15,8999741;17,25057674;18,58309838;19,90007376;21,20349629;22,49496713;23,77579527;25,04706711;26,30969601;27,56445859;28,81202175;30,05296322;31,28778737;32,51693766;33,74080643;34,95974281;36,17405909;37,38403592;38,58992667;39,79196095;40,99034768;42,18527753;43,37692515;44,56545095;45,75100269;46,93371682;48,11371969;49,29112851;50,4660523;51,63859265;52,80884442;53,97689633;55,1428315;56,30672797;57,46865909;58,6286939;59,7868975;60,94333136;62,09805358;63,25111913;64,40258012;65,55248599;66,70088366;67,84781778;68,9933308;70,13746318;71,28025349;72,42173853;73,56195347;74,7009319;75,83870597;76,97530647
0,07;3,283020287;5,318520074;7,060314168;8,666428234;10,19102791;11,65992262;13,08770883;14,4835684;15,85371311;17,20257397;18,53344169;19,84883885;21,1507493;22,44076648;23,72019308;24,99011023;26,25142689;27,50491589;28,75124091;29,99097685;31,22462565;32,45262859;33,6753761;34,8932156;36,10645785;37,31538213;38,52024057;39,72126166;40,91865327;42,11260517;43,30329112;44,49087075;45,6754911;46,85728794;48,036387;49,21290491;50,38695016;51,55862383;52,72802031;53,89522788;55,06032927;56,22340211;57,38451939;58,54374982;59,70115818;60,85680562;62,01074995;63,16304589;64,31374528;65,4628973;66,61054866;67,75674377;68,90152489;70,04493227;71,18700428;72,32777754;73,46728705;74,60556624;75,74264708;76,87856022
0,071;3,259748848;5,290150804;7,028338252;8,631498802;10,15353375;11,62012941;13,04581309;14,4397232;15,80804209;17,15517973;18,4844112;19,79824704;21,09866161;22,38724074;23,66528085;24,93385789;26,19387642;27,44610557;28,69120579;29,92974922;31,16223534;32,38910332;33,61074169;34,82749616;36,039676;37,24755912;38,45139643;39,65141529;40,84782257;42,0408071;43,2305418;44,41718552;45,60088457;46,78177408;47,95997912;49,13561579;50,30879202;51,47960842;52,64815889;53,8145313;54,97880795;56,14106611;57,30137839;58,45981318;59,61643493;60,77130449;61,9244794;63,07601408;64,22596014;65,37436652;66,52127969;67,66674383;68,810801;69,95349125;71,09485277;72,23492201;73,37373376;74,5113213;75,64771647;76,78294973
0,072;3,236825962;5,26217832;6,996794904;8,597031855;10,11652837;11,58084873;13,00445172;14,3964327;15,76294488;17,10837739;18,43598981;19,74828077;21,04721525;22,33437151;23,6110398;24,8782909;26,13702507;27,38800772;28,63189614;29,86925971;31,10059553;32,32634061;33,54688162;34,76256262;35,97369135;37,1805444;38,38337144;39,58239876;40,7778322;41,96985967;43,15865328;44,34437107;45,52715866;46,7071505;47,88447108;49,05923591;50,23155241;51,40152069;52,5692342;53,73478036;54,89824109;56,05969327;57,21920916;58,37685681;59,53270036;60,68680037;61,83921408;62,98999566;64,13919645;65,28686515;66,43304802;67,57778902;68,72112999;69,8631108;71,00376944;72,14314217;73,28126364;74,41816695;75,55388377;76,68844444
0,073;3,214241897;5,234591676;6,965672264;8,563014768;10,07999846;11,54206667;12,96361024;14,35368191;15,71840598;17,06215098;18,38816111;19,6989232;20,99639296;22,28214115;23,5574519;24,82339089;26,08085408;27,33060325;28,57329253;29,80948858;31,03968611;32,26432005;33,48377519;34,69839395;35,9084826;37,11431638;38,31614375;39,51418992;40,70865974;41,89974021;43,08760259;44,27240418;45,45428987;46,63339349;47,8098389;48,98374106;50,15520687;51,32433594;52,49122129;53,6559499;54,81860329;55,97925797;57,13798586;58,29485466;59,4499282;60,60326675;61,75492727;62,90496368;64,05342705;65,20036585;66,34582612;67,48985159;68,63248391;69,77376274;70,91372591;72,05240948;73,18984794;74,32607423;75,46111986;76,59501502
0,074;3,191987318;5,207380372;6,934958957;8,529435429;10,04393127;11,50376986;12,92327477;14,31145642;15,67441053;17,01648517;18,34090934;19,65015819;20,9461782;22,23053274;23,50449986;24,7691402;26,02534547;27,27387383;28,51537631;29,75041685;30,97948782;32,20302206;33,42140253;34,63497002;35,8440293;37,04885433;38,24969236;39,44676752;40,64028367;41,83042692;43,0173677;44,20126256;45,3822557;46,56048027;47,73605957;48,90910799;50,07973191;51,24803047;52,41409623;53,57801576;54,73987017;55,89973562;57,05768366;58,21378168;59,3680932;60,52067819;61,67159334;62,82089229;63,96862589;65,11484236;66,25958751;67,40290488;68,5448359;69,68542005;70,82469495;71,96269652;73,09945906;74,23501535;75,36939676;76,50263331
0,075;3,170053272;5,180534331;6,904644064;8,496282208;10,00831453;11,46594551;12,88343195;14,26974241;15,63094424;16,97136525;18,29421938;19,60197019;20,89655506;22,17953;23,45216705;24,71552187;25,97048195;27,21780186;28,45812955;29,6920263;30,91998213;32,14242783;33,35974455;34,57227143;35,78031182;36,98413834;38,1839971;39,38011112;40,57268331;41,76189888;42,94792745;44,13092481;45,31103448;46,48838897;47,66311098;48,83531436;50,00510498;51,1725815;52,33783602;53,50095472;54,66201831;55,82110258;56,97827873;58,13361384;59,28717112;60,43901024;61,58918762;62,73775665;63,88476793;65,03026945;66,1743068;67,31692329;68,45816018;69,59805674;70,73665041;71,87397695;73,01007047;74,14496361;75,27868759;76,41127228
0,076;3,148431164;5,154043877;6,874717095;8,463543936;9,973136488;11,42858128;12,84406898;14,22852659;15,58799338;16,92677708;18,24807669;19,5543443;20,84750826;22,12911731;23,40043752;24,66251961;25,9162469;27,1623704;28,40153503;29,63429941;30,86115124;32,08251929;33,29878289;34,51027958;35,71731127;36,92014929;38,11903857;39,31420109;40,50583878;41,69413597;42,87926147;44,06137035;45,24060541;46,41709855;47,59097188;48,7623387;49,93130439;51,09796712;52,26241856;53,42474447;54,58502519;55,74333612;56,89974816;58,05432802;59,20713863;60,35823939;61,50768642;62,65553288;63,80182911;64,94662287;66,08995953;67,23188221;68,37243195;69,51164783;70,64956714;71,78622543;72,92165668;74,05589335;75,18896651;76,3209059
0,077;3,127112737;5,127899714;6,845167973;8,431209877;9,938385815;11,39166534;12,80517352;14,1877962;15,54554477;16,88270707;18,20246729;19,50726619;20,79902312;22,07927963;23,34929591;24,61011775;25,86262435;27,10756321;28,3455762;29,57721935;30,80297805;32,02327905;33,2384999;34,44897656;35,65500949;36,85686876;38,05479814;39,24901855;40,43973096;41,62711885;42,81135021;43,99257937;45,17094847;46,34658878;47,51962182;48,69016037;49,85830928;51,02416627;52,18782259;53,34936356;54,50886915;55,66641441;56,82206989;57,97590199;59,12797334;60,27834304;61,42706697;62,574198;63,71978626;64,86387928;66,0065222;67,14775794;68,28762735;69,42616931;70,56342094;71,69941761;72,83419315;73,96777986;75,10020866;76,23150915
0,078;3,106090058;5,102092905;6,815987009;8,399269711;9,904051637;11,35518632;12,76673375;14,14753895;15,50358571;16,83914214;18,15737776;19,46072205;20,7510855;22,03000252;23,29872745;24,55830122;25,80959893;27,05336461;28,29023713;29,52076991;30,74544608;31,96469039;33,17887862;34,38834514;35,59338903;36,79427906;37,99125787;39,18454533;40,37434147;41,5608289;42,74417483;43,92453284;45,10204442;46,2768402;47,44904115;48,61875948;49,78609958;50,9511587;52,11402764;53,27479133;54,43352936;55,59031642;56,74522271;57,89831435;59,04965365;60,19929943;61,34730731;62,49372992;63,63861713;64,78201625;65,92397221;67,06452772;68,20372343;69,34159806;70,47818853;71,61353006;72,7476563;73,8805994;75,01239014;76,14305798
0,079;3,085355498;5,076614853;6,787164881;8,367713505;9,870123486;11,31913324;12,72873824;14,10774303;15,46210399;16,7960697;18,11279513;19,4146986;20,7036818;21,98127207;23,24871793;24,50705551;25,75715585;26,99975954;28,23550247;29,46493549;30,68853947;31,9067372;33,11990269;34,32836875;35,53243306;36,73236314;37,92840048;39,12076394;40,3096526;41,49524821;42,6777172;43,85721243;45,03387471;46,20783408;47,37921092;48,54811692;49,71465598;50,87892489;52,04101402;53,2010079;54,35898574;55,51502189;56,66918622;57,82154452;58,97215881;60,12108764;61,26838636;62,41410735;63,55830026;64,70101215;65,84228776;66,98216959;68,1206981;69,25791183;70,3938475;71,52854019;72,66202338;73,79432908;74,92548791;76,05552919
0,08;3,06490172;5,051457289;6,75869262;8,336531703;9,836591285;11,28349557;12,69117603;14,06839705;15,42108786;16,75347765;18,06870697;19,36918307;20,65679893;21,93307486;23,19925365;24,45636665;25,70528088;26,9467335;28,18135747;29,40970108;30,63224298;31,84940398;33,06155638;34,26903142;35,47212539;36,67110459;37,86620936;39,05765754;40,2456473;41,43035952;42,61195986;43,79060046;44,96642149;46,13955236;47,31011289;48,47821426;49,64395987;50,80744605;51,96876275;53,12799412;54,28521898;55,44051133;56,59394073;57,74557264;58,89546879;60,04368747;61,19028376;62,3353098;63,47881498;64,62084618;65,76144789;66,90066244;68,03853008;69,17508917;70,31037627;71,44442628;72,57727253;73,70894687;74,83947979;75,96890045
0,081;3,04472166;5,026612249;6,730561586;8,305715098;9,80344533;11,24826316;12,65403654;14,02949005;15,38052598;16,7113543;18,02510127;19,32416315;20,61042427;21,885398;23,15032143;24,40622117;25,65396027;26,89427249;28,12778788;29,3550522;30,57654188;31,7926758;33,00382451;34,21031775;35,41245042;36,61048758;37,80466847;38,9952099;40,18230913;41,3661462;42,54688598;43,72467994;44,89966756;46,07197766;47,2417295;48,40903374;49,5739933;50,73670406;51,89725556;53,05573153;54,21221045;55,36676596;56,51946728;57,67037959;58,81956433;59,9670795;61,11297992;62,2573175;63,4001414;64,54149826;65,68143239;66,81998589;67,95719884;69,09310942;70,22775401;71,36116736;72,49338263;73,62443153;74,75434439;75,88315026
0,082;3,024808519;5,002072063;6,70276346;8,275254823;9,77067627;11,2134262;12,61730958;13,99101147;15,34040745;16,66968842;17,98196646;19,27962695;20,56454566;21,83822904;23,10190855;24,35660611;25,60318081;26,84236306;28,07478001;29,3009749;30,521422;31,73653824;32,94669248;34,15221291;35,35339311;36,55049687;37,74376236;38,93340537;40,11962225;41,30259221;42,48247936;43,65943445;44,83359632;46,0050932;47,17404379;48,34055825;49,504739;50,66668148;51,82647482;52,98420236;54,1399422;55,29376765;56,44574762;57,59594696;58,74442683;59,89124497;61,03645595;62,18011141;63,32226031;64,46294905;65,60222175;66,7401203;67,87668461;69,01195266;70,14596068;71,27874323;72,41033335;73,54076257;74,6700611;75,79825785
0,083;3,005155744;4,977829342;6,67529022;8,24514233;9,738275093;11,17897528;12,58098534;13,95295113;15,30072174;16,62846915;17,93929139;19,23556304;20,51915136;21,79155598;23,05400276;24,30750895;25,55292974;26,7909922;28,02232061;29,24745574;30,46686967;31,68097743;32,89014617;34,09470261;35,29493893;36,49111776;37,68347613;38,87222886;40,05757139;41,23968209;42,41872433;43,59484816;44,76819178;45,93888282;47,10703944;48,27277127;49,43618028;50,59736146;51,75640352;52,91338942;54,06839691;55,22149893;56,37276409;57,52225695;58,67003836;59,81616581;60,96069361;62,10367316;63,24515319;64,3851799;65,52379718;66,66104675;67,7969683;68,93159967;70,06497691;71,19713441;72,32810506;73,45792025;74,58661005;75,71420321
0,084;2,985757022;4,95387696;6,648134135;8,215369374;9,706233104;11,14490129;12,54505433;13,91529919;15,26145869;16,58768604;17,8970653;19,19196037;20,47423008;21,74536726;23,00659222;24,25891762;25,50319475;26,74014737;27,97039692;29,19448172;30,41287169;31,62597995;32,83417199;34,03777302;35,23707391;36,43233605;37,6237954;38,81166581;39,99614179;41,17740092;42,35560581;43,53090581;44,7034385;45,87333091;47,04070065;48,20565687;49,36830105;50,52872774;51,68702526;52,84327616;53,99755785;55,14994294;56,3004997;57,4492924;58,59638162;59,74182457;60,88567532;62,02798502;63,16880218;64,30817279;65,44614053;66,58274694;67,71803152;68,85203192;69,98478403;71,1163221;72,24667883;73,3758855;74,50397203;75,63096703
0,085;2,966606265;4,930208045;6,621287745;8,185928005;9,674541917;11,11119545;12,50950741;13,87804619;15,22260851;16,54732898;17,85527781;19,1488083;20,42977088;21,6996517;22,95966553;24,21082047;25,45396396;26,68981647;27,91899664;29,14204032;30,35941532;31,57153287;32,7787568;33,98141083;35,17978451;36,37413804;37,5647063;38,75170215;39,93531923;41,1157343;42,29310922;43,46759266;44,63932157;45,8084224;46,97501222;48,13919968;49,30108577;50,46076465;51,61832419;52,7738466;53,92740891;55,07908339;56,22893802;57,37703675;58,5234399;59,66820441;60,81138408;61,95302987;63,09319003;64,23191034;65,3692343;66,50520322;67,63985646;68,77323148;69,905364;71,03628812;72,16603638;73,29463992;74,42212851;75,54853066
0,086;2,9476976;4,906815965;6,59474385;8,156810544;9,643193435;11,07784928;12,47433576;13,84118298;15,18416175;16,50738822;17,8139189;19,10609652;20,38576324;21,65439851;22,91321166;24,16320625;25,40522589;26,63998781;27,86810785;29,09011945;30,30648827;31,5176237;32,72388792;33,92560317;35,12305769;36,3165105;37,50619541;38,69232432;39,87508997;41,05466832;42,23122049;43,40489448;44,57582661;45,74414275;46,90995944;48,07338482;49,23451945;50,39345703;51,55028503;52,70508529;53,85793449;55,00890457;56,15806318;57,305474;58,45119707;59,59528905;60,73780351;61,87879117;63,01830006;64,15637576;65,29306155;66,42839857;67,56242598;68,69518108;69,82669942;70,95701494;72,08616005;73,21416573;74,34106161;75,46687607
0,087;2,92902536;4,883694321;6,5684955;8,128009583;9,612179843;11,0448546;12,43953086;13,8047007;15,14610927;16,46785436;17,77297888;19,0638151;20,34219695;21,60959727;22,86721997;24,11606409;25,35696947;26,59065011;27,81771908;29,0387074;30,25407865;31,46424037;32,66955309;33,87033761;35,06688085;36,25944067;37,4482498;38,63351919;39,81544071;40,99418952;42,16992602;43,34279751;44,5129397;45,68047789;46,8455281;48,00819796;49,16858758;50,32679023;51,48289299;52,63697731;53,78911953;54,93939127;56,08785986;57,23458869;58,37963752;59,52306277;60,66491776;61,80525295;62,94411619;64,08155282;65,21760594;66,35231649;67,48572347;68,61786399;69,74877345;70,87848562;72,00703277;73,13444574;74,26075403;75,38598587
0,088;2,910584072;4,860836929;6,542535983;8,09951796;9,581493586;11,0122035;12,40508447;13,76859083;15,10844223;16,4287183;17,7324484;19,02195444;20,29906219;21,56523792;22,82168016;24,06938349;25,30918399;26,54179245;27,76781921;28,98779289;30,20217499;31,41137122;32,61574048;33,81560214;35,0112418;36,20291617;37,39085694;38,57527409;39,75635864;40,93428494;42,10921266;43,28128845;44,4506474;45,61741425;46,78170447;47,94362522;49,10327615;50,26075011;51,41613378;52,56950825;53,72094949;54,87052881;56,01831324;57,16436588;58,3087462;59,45151038;60,59271149;61,73239977;62,87062283;64,00742583;65,14285166;66,27694108;67,4097329;68,54126406;69,67156981;70,80068377;71,92863806;73,05546336;74,18118904;75,30584323
0,089;2,892368453;4,838237818;6,516858812;8,071328758;9,551127368;10,97988834;12,37098862;13,7328451;15,07115212;16,38997123;17,69231841;18,98050526;20,25634945;21,52131072;22,77658229;24,0231543;25,26185909;26,49340429;27,7183975;28,93736499;30,15076618;31,35900497;32,56243864;33,76138512;34,95612875;36,14692507;37,33400473;38,51757677;39,69783133;40,87494199;42,0490677;43,22035446;44,38893672;45,55493867;46,71847527;47,87965318;49,03857161;50,19532298;51,34999358;52,50266414;53,65341029;54,802303;55,949409;57,09479111;58,23850854;59,38061719;60,5211699;61,6602167;62,79780496;63,93397964;65,06878344;66,20225694;67,33443875;68,46536568;69,59507279;70,72359356;71,85095995;72,97720252;74,1023505;75,22643187
0,09;2,874373396;4,815891217;6,491457716;8,043435288;9,52107413;10,94790172;12,33723564;13,69745554;15,03423067;16,35160466;17,65258016;18,93945857;20,21404951;21,47780626;22,73191673;23,97736669;25,21498476;26,44547543;27,66944358;28,88741314;30,09984149;31,3071307;32,50963649;33,70767534;34,90153032;36,09145582;37,27768147;38,46041536;39,63984678;40,81614854;41,98947887;43,15998309;44,32779508;45,49303846;46,65582766;47,81626887;48,97446085;50,1304956;51,28445904;52,43643151;53,58648831;54,73470009;55,88113328;57,02585041;58,16891042;59,31036897;60,45027866;61,58868928;62,72564799;63,86119956;64,99538648;66,12824916;67,25982603;68,39015373;69,51926716;70,64719965;71,77398301;72,89964768;74,02422274;75,14773606
0,091;2,856593966;4,793791545;6,466326632;8,015831083;9,49132705;10,91623651;12,30381806;13,66241443;14,99766991;16,31361036;17,6132252;18,89880569;20,17215348;21,43471543;22,68767419;23,93201116;25,1685513;26,39799598;27,62094739;28,83792712;30,04939052;31,25573788;32,45732331;33,6544619;34,84743546;36,03649723;37,22187582;38,40377839;39,58239338;40,75789283;41,93043424;43,10016232;44,26721032;45,43170131;46,59374921;47,75345973;48,91093119;50,06625518;51,21951722;52,3707973;53,52017037;54,66770679;55,81347266;56,95753024;58,09993821;59,24075197;60,38002389;61,51780353;62,65413785;63,7890714;64,92264649;66,05490334;67,18588022;68,31561358;69,44413819;70,57148721;71,69769232;72,82278381;73,94679064;75,06974055
0,092;2,839025391;4,771933404;6,441459696;7,988509884;9,461879523;10,88488579;12,27072869;13,6277143;14,96146212;16,27598036;17,57424534;18,85853822;20,13065275;21,39202941;22,64384565;23,88707852;25,12254936;26,35095641;27,5728992;28,78889703;29,99940322;31,20481628;32,40548874;33,6017343;34,79383351;35,9820385;37,16657683;38,34765475;39,52545988;40,70016347;41,87192233;43,0408805;44,20717066;45,37091531;46,53222788;47,6912136;48,84797035;50,00258929;51,15515559;52,30574886;53,45444373;54,60131022;55,74641416;56,88981751;58,0315787;59,17175288;60,31039218;61,44754593;62,58326089;63,71758141;64,85054961;65,98220552;67,11258724;68,24173107;69,36967161;70,49644188;71,62207342;72,74659636;73,87003955;74,9924306
0,093;2,821663055;4,750311572;6,416851232;7,961465637;9,432725159;10,85384286;12,23796056;13,5933479;14,92559982;16,23870697;17,53563264;18,81864802;20,08953898;21,34973967;22,60042239;23,84255987;25,07696983;26,30434745;27,52528961;28,74031331;29,94986985;31,154356;32,35412273;33,54948234;34,74071414;35,92806912;37,11177387;38,2920337;39,46903539;40,64294944;41,81393196;42,98212635;44,14766469;45,31066894;46,47125203;47,62951871;48,78556643;49,93948595;51,09136204;52,24127397;53,38929603;54,53549793;55,67994521;56,82269954;57,9638191;59,10335879;60,2413705;61,37790336;62,5130039;63,64671628;64,77908242;65,91014218;67,0399335;68,1684925;69,29585363;70,42204976;71,54711229;72,67107122;73,79395527;74,91579192
